sample	gene	gene_start	gene_end	seg_start	seg_end	seg_length	cf	tcn	lcn	cn_state	filter	tsg	seg	median_cnlr_seg	segclust	mcn	genes_on_seg	gene_snps	gene_het_snps	spans_segs
P-0085616-T03-IM7	MCL1	150547027	150552214	149858119	152786200	2928081	0.3	16	nan	AMP	PASS	False	4	1.42105521142722	7	nan	96	13	0	False
P-0085616-T03-IM7	MYCN	16080686	16087129	16080900	16421000	340100	0.3	91	nan	AMP	PASS	False	7	3.62571591534438	8	nan	1	16	1	False
P-0085616-T03-IM7	SETDB1	150898739	150937220	149858119	152786200	2928081	0.3	16	nan	AMP	PASS	True	4	1.42105521142722	7	nan	96	57	4	False
P-0085635-T02-IM7	AGO2	141530255	141645718	163461	146292032	146128571	0.193824005741487	6	3.0	AMP (BALANCED)	suppress_segment_too_large	False	12	0.397228988736481	11	3.0	693	52	19	False
P-0085635-T02-IM7	DUSP4	29190581	29208185	163461	146292032	146128571	0.193824005741487	6	3.0	AMP (BALANCED)	suppress_segment_too_large	True	12	0.397228988736481	11	3.0	693	17	4	False
P-0085635-T02-IM7	ELOC	74851404	74884522	163461	146292032	146128571	0.193824005741487	6	3.0	AMP (BALANCED)	suppress_segment_too_large	False	12	0.397228988736481	11	3.0	693	10	3	False
P-0085635-T02-IM7	FGFR1	38257733	38326352	163461	146292032	146128571	0.193824005741487	6	3.0	AMP (BALANCED)	suppress_segment_too_large	False	12	0.397228988736481	11	3.0	693	51	3	False
P-0085635-T02-IM7	LYN	56792372	56926727	163461	146292032	146128571	0.193824005741487	6	3.0	AMP (BALANCED)	suppress_segment_too_large	False	12	0.397228988736481	11	3.0	693	32	7	False
P-0085635-T02-IM7	MYC	128747680	128753680	163461	146292032	146128571	0.193824005741487	6	3.0	AMP (BALANCED)	suppress_segment_too_large	False	12	0.397228988736481	11	3.0	693	17	1	False
P-0085635-T02-IM7	NBN	90945564	91015456	163461	146292032	146128571	0.193824005741487	6	3.0	AMP (BALANCED)	suppress_segment_too_large	True	12	0.397228988736481	11	3.0	693	40	11	False
P-0085635-T02-IM7	NKX3-1	23536206	23540440	163461	146292032	146128571	0.193824005741487	6	3.0	AMP (BALANCED)	suppress_segment_too_large	True	12	0.397228988736481	11	3.0	693	8	2	False
P-0085635-T02-IM7	NRG1	31496902	32625477	163461	146292032	146128571	0.193824005741487	6	3.0	AMP (BALANCED)	suppress_segment_too_large	False	12	0.397228988736481	11	3.0	693	5	0	False
P-0085635-T02-IM7	NSD3	38127215	38239790	163461	146292032	146128571	0.193824005741487	6	3.0	AMP (BALANCED)	suppress_segment_too_large	False	12	0.397228988736481	11	3.0	693	72	5	False
P-0085635-T02-IM7	PRDM14	70963886	70983928	163461	146292032	146128571	0.193824005741487	6	3.0	AMP (BALANCED)	suppress_segment_too_large	False	12	0.397228988736481	11	3.0	693	19	4	False
P-0085635-T02-IM7	PREX2	68864353	69149265	163461	146292032	146128571	0.193824005741487	6	3.0	AMP (BALANCED)	suppress_segment_too_large	False	12	0.397228988736481	11	3.0	693	111	14	False
P-0085635-T02-IM7	RAD21	117858174	117887105	163461	146292032	146128571	0.193824005741487	6	3.0	AMP (BALANCED)	suppress_segment_too_large	True	12	0.397228988736481	11	3.0	693	35	5	False
P-0085635-T02-IM7	RECQL4	145736671	145743229	163461	146292032	146128571	0.193824005741487	6	3.0	AMP (BALANCED)	suppress_segment_too_large	True	12	0.397228988736481	11	3.0	693	27	1	False
P-0085635-T02-IM7	SOX17	55370495	55373448	163461	146292032	146128571	0.193824005741487	6	3.0	AMP (BALANCED)	suppress_segment_too_large	True	12	0.397228988736481	11	3.0	693	10	0	False
P-0085655-T01-IM7	AGO2	141530255	141645718	565219	146292100	145726881	0.739604387569043	6	0.0	AMP (LOH)	suppress_segment_too_large	False	21	1.23713065746595	39	6.0	690	53	8	False
P-0085655-T01-IM7	DUSP4	29190581	29208185	565219	146292100	145726881	0.739604387569043	6	0.0	AMP (LOH)	suppress_segment_too_large	True	21	1.23713065746595	39	6.0	690	17	0	False
P-0085655-T01-IM7	ELOC	74851404	74884522	565219	146292100	145726881	0.739604387569043	6	0.0	AMP (LOH)	suppress_segment_too_large	False	21	1.23713065746595	39	6.0	690	11	0	False
P-0085655-T01-IM7	FGFR1	38257733	38326352	565219	146292100	145726881	0.739604387569043	6	0.0	AMP (LOH)	suppress_segment_too_large	False	21	1.23713065746595	39	6.0	690	50	1	False
P-0085655-T01-IM7	LYN	56792372	56926727	565219	146292100	145726881	0.739604387569043	6	0.0	AMP (LOH)	suppress_segment_too_large	False	21	1.23713065746595	39	6.0	690	34	0	False
P-0085655-T01-IM7	MYC	128747680	128753680	565219	146292100	145726881	0.739604387569043	6	0.0	AMP (LOH)	suppress_segment_too_large	False	21	1.23713065746595	39	6.0	690	18	3	False
P-0085655-T01-IM7	NBN	90945564	91015456	565219	146292100	145726881	0.739604387569043	6	0.0	AMP (LOH)	suppress_segment_too_large	True	21	1.23713065746595	39	6.0	690	43	0	False
P-0085655-T01-IM7	NKX3-1	23536206	23540440	565219	146292100	145726881	0.739604387569043	6	0.0	AMP (LOH)	suppress_segment_too_large	True	21	1.23713065746595	39	6.0	690	9	0	False
P-0085655-T01-IM7	NRG1	31496902	32625477	565219	146292100	145726881	0.739604387569043	6	0.0	AMP (LOH)	suppress_segment_too_large	False	21	1.23713065746595	39	6.0	690	3	0	False
P-0085655-T01-IM7	NSD3	38127215	38239790	565219	146292100	145726881	0.739604387569043	6	0.0	AMP (LOH)	suppress_segment_too_large	False	21	1.23713065746595	39	6.0	690	76	0	False
P-0085655-T01-IM7	PRDM14	70963886	70983928	565219	146292100	145726881	0.739604387569043	6	0.0	AMP (LOH)	suppress_segment_too_large	False	21	1.23713065746595	39	6.0	690	21	2	False
P-0085655-T01-IM7	PREX2	68864353	69149265	565219	146292100	145726881	0.739604387569043	6	0.0	AMP (LOH)	suppress_segment_too_large	False	21	1.23713065746595	39	6.0	690	118	24	False
P-0085655-T01-IM7	RAD21	117858174	117887105	565219	146292100	145726881	0.739604387569043	6	0.0	AMP (LOH)	suppress_segment_too_large	True	21	1.23713065746595	39	6.0	690	39	4	False
P-0085655-T01-IM7	RECQL4	145736671	145743229	565219	146292100	145726881	0.739604387569043	6	0.0	AMP (LOH)	suppress_segment_too_large	True	21	1.23713065746595	39	6.0	690	26	4	False
P-0085655-T01-IM7	SOX17	55370495	55373448	565219	146292100	145726881	0.739604387569043	6	0.0	AMP (LOH)	suppress_segment_too_large	True	21	1.23713065746595	39	6.0	690	10	2	False
P-0085975-T01-IM7	MYCN	16080686	16087129	16080900	17675800	1594900	0.3	65	nan	AMP	PASS	False	4	3.31865271994481	17	nan	2	16	0	False
P-0086040-T02-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0086044-T01-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0086057-T01-IM7	MYCN	16080686	16087129	15173669	16847050	1673381	0.734114499862803	73	nan	AMP	PASS	False	8	4.67809924225954	12	nan	4	15	1	False
P-0086085-T01-IM7	CCND2	4382938	4414516	3186600	7023700	3837100	0.461052772169165	7	nan	INDETERMINATE	PASS	False	91	0.690001135127933	39	nan	57	15	3	False
P-0086085-T01-IM7	KDM5A	389295	498620	394397	3186450	2792053	0.461052772169165	13	nan	AMP	PASS	False	90	1.4760202255827	44	nan	23	85	0	False
P-0086085-T01-IM7	PDGFRA	55095264	55164414	52753000	55522556	2769556	0.461052772169165	13	2.0	AMP	PASS	False	32	1.49758144761878	43	11.0	14	61	8	False
P-0086085-T01-IM7	RAD52	1021243	1099219	394397	3186450	2792053	0.461052772169165	13	nan	AMP	PASS	False	90	1.4760202255827	44	nan	23	27	5	False
P-0086133-T01-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0086239-T01-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0086265-T01-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0086268-T01-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0086273-T07-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0086376-T01-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0086376-T02-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0086465-T01-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0086518-T01-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0086519-T01-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0086519-T02-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0086617-T01-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0086653-T01-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0086684-T01-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0086737-T01-IM7	MDM4	204485507	204527248	203160650	205171400	2010750	0.822682461285921	40	nan	AMP	PASS	False	2	4.03835152575095	18	nan	25	31	5	False
P-0086737-T03-IM7	MDM4	204485507	204527248	203160500	204851021	1690521	0.828501790294341	44	nan	AMP	PASS	False	4	3.77109975708186	27	nan	21	31	5	False
P-0086740-T01-IM7	BCL6	187439165	187463515	127642100	197880200	70238100	0.648602316471423	3	1.0	LOSS AFTER	PASS	False	24	-0.150499438940978	37	2.0	388	29	0	False
P-0086740-T01-IM7	CCND1	69455855	69469242	67281600	69588020	2306420	0.563688789854088	5	nan	GAIN (many states)	PASS	False	76	0.324854537765651	56	nan	31	16	0	False
P-0086740-T01-IM7	CCND2	4382938	4414516	394612	7719031	7324419	0.712670007906152	5	nan	GAIN (many states)	PASS	False	81	0.509052678330703	59	nan	95	15	1	False
P-0086740-T01-IM7	CD274	5450503	5470566	5236121	5535300	299179	0.775013797572141	15	nan	AMP	PASS	False	58	2.03023576294706	62	nan	5	24	7	False
P-0086740-T01-IM7	FGF19	69513000	69519410	67281600	69588020	2306420	0.563688789854088	5	nan	GAIN (many states)	PASS	False	76	0.324854537765651	56	nan	31	12	0	False
P-0086740-T01-IM7	FGF4	69585784	69590171	67281600	69588020	2306420	0.563688789854088	5	nan	GAIN (many states)	PASS	False	76	0.324854537765651	56	nan	31	12	4	True
P-0086740-T01-IM7	GAB2	77926343	78129394	77205700	85988226	8782526	0.609975872589634	4	nan	TETRAPLOID or CNLOH BEFORE	PASS	False	78	0.165053460451176	52	nan	32	33	0	False
P-0086740-T01-IM7	KDM5A	389295	498620	394612	7719031	7324419	0.712670007906152	5	nan	GAIN (many states)	PASS	False	81	0.509052678330703	59	nan	95	84	1	False
P-0086740-T01-IM7	KDR	55944426	55991762	54373501	55963918	1590417	0.775013797572141	32	2.0	AMP	PASS	False	29	3.11366623817678	64	30.0	7	75	6	True
P-0086740-T01-IM7	KDR	55944426	55991762	54373501	55963918	1590417	0.775013797572141	32	2.0	AMP	PASS	False	29	3.11366623817678	64	30.0	7	75	6	True
P-0086740-T01-IM7	KIT	55524085	55606881	54373501	55963918	1590417	0.775013797572141	32	2.0	AMP	PASS	False	29	3.11366623817678	64	30.0	7	75	15	False
P-0086740-T01-IM7	PDCD1LG2	5510570	5571254	5236121	5535300	299179	0.775013797572141	15	nan	AMP	PASS	False	58	2.03023576294706	62	nan	5	16	0	True
P-0086740-T01-IM7	PDGFRA	55095264	55164414	54373501	55963918	1590417	0.775013797572141	32	2.0	AMP	PASS	False	29	3.11366623817678	64	30.0	7	58	0	False
P-0086740-T01-IM7	PMS1	190648811	190742355	187558960	198833700	11274740	0.563688789854088	5	nan	GAIN (many states)	PASS	True	16	0.359873724400754	56	nan	49	39	3	False
P-0086740-T01-IM7	RAD52	1021243	1099219	394612	7719031	7324419	0.712670007906152	5	nan	GAIN (many states)	PASS	False	81	0.509052678330703	59	nan	95	27	3	False
P-0086740-T01-IM7	SF3B1	198254508	198299815	187558960	198833700	11274740	0.563688789854088	5	nan	GAIN (many states)	PASS	False	16	0.359873724400754	56	nan	49	58	1	False
P-0086740-T01-IM7	STAT1	191829084	191885686	187558960	198833700	11274740	0.563688789854088	5	nan	GAIN (many states)	PASS	False	16	0.359873724400754	56	nan	49	2	0	False
P-0086767-T01-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0086769-T01-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0086794-T03-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0086833-T01-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0086868-T01-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0086880-T01-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0086962-T02-IM7	APC																			
P-0086962-T02-IM7	CSF1R																			
P-0086962-T02-IM7	ERG																			
P-0086962-T02-IM7	FGFR4																			
P-0086962-T02-IM7	FLT4																			
P-0086962-T02-IM7	ICOSLG																			
P-0086962-T02-IM7	MSH3																			
P-0086962-T02-IM7	NPM1																			
P-0086962-T02-IM7	NSD1																			
P-0086962-T02-IM7	PDGFRB																			
P-0086962-T02-IM7	RAD50																			
P-0086962-T02-IM7	RASA1																			
P-0086962-T02-IM7	RUNX1																			
P-0086962-T02-IM7	TMPRSS2																			
P-0086962-T02-IM7	U2AF1																			
P-0087046-T02-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0087224-T02-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0087224-T03-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0087224-T04-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0087235-T02-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0087389-T01-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0087389-T02-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0087630-T01-IM7	AXIN2	63524681	63557765	53367300	68920957	15553657	0.617785042294683	5	1.0	AMP	suppress_segment_too_large	True	38	0.799110265387917	22	4.0	140	32	12	False
P-0087630-T01-IM7	BRCA1	41196312	41322262	29652884	41400481	11747597	0.585457169170591	5	1.0	AMP	suppress_segment_too_large	True	36	0.749175148265672	21	4.0	274	118	1	False
P-0087630-T01-IM7	BRIP1	59758627	59940882	53367300	68920957	15553657	0.617785042294683	5	1.0	AMP	suppress_segment_too_large	True	38	0.799110265387917	22	4.0	140	64	3	False
P-0087630-T01-IM7	CD79B	62006100	62009714	53367300	68920957	15553657	0.617785042294683	5	1.0	AMP	suppress_segment_too_large	False	38	0.799110265387917	22	4.0	140	12	4	False
P-0087630-T01-IM7	CDK12	37617764	37721160	29652884	41400481	11747597	0.585457169170591	5	1.0	AMP	suppress_segment_too_large	True	36	0.749175148265672	21	4.0	274	51	1	False
P-0087630-T01-IM7	ERBB2	37844167	37886679	29652884	41400481	11747597	0.585457169170591	5	1.0	AMP	suppress_segment_too_large	False	36	0.749175148265672	21	4.0	274	62	7	False
P-0087630-T01-IM7	EZH1	40852293	40897067	29652884	41400481	11747597	0.585457169170591	5	1.0	AMP	suppress_segment_too_large	False	36	0.749175148265672	21	4.0	274	50	3	False
P-0087630-T01-IM7	HOXB13	46802125	46806540	41400913	53316550	11915637	0.617785042294683	6	nan	AMP (many states)	suppress_segment_too_large	True	37	0.983465489731493	23	nan	162	12	0	False
P-0087630-T01-IM7	IKZF3	37913968	38020441	29652884	41400481	11747597	0.585457169170591	5	1.0	AMP	suppress_segment_too_large	True	36	0.749175148265672	21	4.0	274	6	0	False
P-0087630-T01-IM7	MAP3K14	43340486	43394511	41400913	53316550	11915637	0.617785042294683	6	nan	AMP (many states)	suppress_segment_too_large	False	37	0.983465489731493	23	nan	162	41	0	False
P-0087630-T01-IM7	MSI2	55333212	55762046	53367300	68920957	15553657	0.617785042294683	5	1.0	AMP	suppress_segment_too_large	False	38	0.799110265387917	22	4.0	140	36	3	False
P-0087630-T01-IM7	NF1	29421945	29709134	25365050	29652700	4287650	nan	2	nan	DIPLOID or CNLOH	PASS	True	35	-0.243136625878039	9	nan	72	193	0	True
P-0087630-T01-IM7	PPM1D	58677544	58743641	53367300	68920957	15553657	0.617785042294683	5	1.0	AMP	suppress_segment_too_large	False	38	0.799110265387917	22	4.0	140	21	4	False
P-0087630-T01-IM7	PRKAR1A	66507921	66547460	53367300	68920957	15553657	0.617785042294683	5	1.0	AMP	suppress_segment_too_large	False	38	0.799110265387917	22	4.0	140	28	5	False
P-0087630-T01-IM7	RAD51C	56769934	56812972	53367300	68920957	15553657	0.617785042294683	5	1.0	AMP	suppress_segment_too_large	True	38	0.799110265387917	22	4.0	140	26	1	False
P-0087630-T01-IM7	RAD51D	33419227	33448541	29652884	41400481	11747597	0.585457169170591	5	1.0	AMP	suppress_segment_too_large	True	36	0.749175148265672	21	4.0	274	26	0	False
P-0087630-T01-IM7	RARA	38465444	38513895	29652884	41400481	11747597	0.585457169170591	5	1.0	AMP	suppress_segment_too_large	False	36	0.749175148265672	21	4.0	274	30	0	False
P-0087630-T01-IM7	RNF43	56429861	56494956	53367300	68920957	15553657	0.617785042294683	5	1.0	AMP	suppress_segment_too_large	True	38	0.799110265387917	22	4.0	140	31	4	False
P-0087630-T01-IM7	SLFN11	33677324	33700720	29652884	41400481	11747597	0.585457169170591	5	1.0	AMP	suppress_segment_too_large	True	36	0.749175148265672	21	4.0	274	22	3	False
P-0087630-T01-IM7	SMARCE1	38781214	38805116	29652884	41400481	11747597	0.585457169170591	5	1.0	AMP	suppress_segment_too_large	True	36	0.749175148265672	21	4.0	274	25	2	False
P-0087630-T01-IM7	SPOP	47676246	47755596	41400913	53316550	11915637	0.617785042294683	6	nan	AMP (many states)	suppress_segment_too_large	True	37	0.983465489731493	23	nan	162	24	4	False
P-0087630-T01-IM7	STAT3	40465342	40540586	29652884	41400481	11747597	0.585457169170591	5	1.0	AMP	suppress_segment_too_large	False	36	0.749175148265672	21	4.0	274	49	5	False
P-0087630-T01-IM7	STAT5A	40439565	40463961	29652884	41400481	11747597	0.585457169170591	5	1.0	AMP	suppress_segment_too_large	False	36	0.749175148265672	21	4.0	274	44	6	False
P-0087630-T01-IM7	STAT5B	40351186	40428725	29652884	41400481	11747597	0.585457169170591	5	1.0	AMP	suppress_segment_too_large	False	36	0.749175148265672	21	4.0	274	45	0	False
P-0087630-T01-IM7	SUZ12	30264037	30328064	29652884	41400481	11747597	0.585457169170591	5	1.0	AMP	suppress_segment_too_large	False	36	0.749175148265672	21	4.0	274	42	0	False
P-0087639-T01-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0087642-T01-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0087839-T01-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0088109-T01-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0088201-T02-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0088279-T02-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0088284-T01-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0088314-T01-IM7	CALR	13049392	13055303	10982600	14626733	3644133	0.543255980218287	16	nan	AMP	PASS	False	87	1.79004312551767	53	nan	121	15	0	False
P-0088314-T01-IM7	CARM1	10982189	11033746	10982600	14626733	3644133	0.543255980218287	16	nan	AMP	PASS	False	87	1.79004312551767	53	nan	121	38	1	False
P-0088314-T01-IM7	SMARCA4	11071501	11190102	10982600	14626733	3644133	0.543255980218287	16	nan	AMP	PASS	True	87	1.79004312551767	53	nan	121	116	3	False
P-0088316-T01-IM7	AKT3	243651535	244014381	149400850	246776053	97375203	0.86194529233394	4	1.0	GAIN	PASS	False	5	0.665022327279572	32	3.0	881	46	1	False
P-0088316-T01-IM7	CDC73	193090930	193223945	149400850	246776053	97375203	0.86194529233394	4	1.0	GAIN	PASS	True	5	0.665022327279572	32	3.0	881	48	4	False
P-0088316-T01-IM7	COP1	175913967	176176629	149400850	246776053	97375203	0.86194529233394	4	1.0	GAIN	PASS	False	5	0.665022327279572	32	3.0	881	59	1	False
P-0088316-T01-IM7	DDR2	162601163	162757190	149400850	246776053	97375203	0.86194529233394	4	1.0	GAIN	PASS	False	5	0.665022327279572	32	3.0	881	53	0	False
P-0088316-T01-IM7	ELF3	201977073	201986316	149400850	246776053	97375203	0.86194529233394	4	1.0	GAIN	PASS	True	5	0.665022327279572	32	3.0	881	19	1	False
P-0088316-T01-IM7	FH	241660903	241683061	149400850	246776053	97375203	0.86194529233394	4	1.0	GAIN	PASS	True	5	0.665022327279572	32	3.0	881	30	0	False
P-0088316-T01-IM7	H3-3A																			
P-0088316-T01-IM7	H3-4																			
P-0088316-T01-IM7	H3C13																			
P-0088316-T01-IM7	H3C14																			
P-0088316-T01-IM7	H3C15																			
P-0088316-T01-IM7	H3P6																			
P-0088316-T01-IM7	IKBKE	206643819	206670222	149400850	246776053	97375203	0.86194529233394	4	1.0	GAIN	PASS	False	5	0.665022327279572	32	3.0	881	54	1	False
P-0088316-T01-IM7	IL10	206940947	206945839	149400850	246776053	97375203	0.86194529233394	4	1.0	GAIN	PASS	False	5	0.665022327279572	32	3.0	881	14	4	False
P-0088316-T01-IM7	MAP2K4	11924141	12047147	114350	80808450	80694100	0.859230324390077	3	1.0	GAIN	PASS	True	47	0.196620589865984	30	2.0	1204	36	2	False
P-0088316-T01-IM7	MAPKAP1	128199672	128469513	52700	141107600	141054900	0.86194529233394	3	1.0	GAIN	PASS	False	22	0.304228745346073	31	2.0	808	43	5	False
P-0088316-T01-IM7	MCL1	150547027	150552214	149400850	246776053	97375203	0.86194529233394	4	1.0	GAIN	PASS	False	5	0.665022327279572	32	3.0	881	13	1	False
P-0088316-T01-IM7	MDM4	204485507	204527248	149400850	246776053	97375203	0.86194529233394	4	1.0	GAIN	PASS	False	5	0.665022327279572	32	3.0	881	34	1	False
P-0088316-T01-IM7	NTRK1	156785432	156851642	149400850	246776053	97375203	0.86194529233394	4	1.0	GAIN	PASS	False	5	0.665022327279572	32	3.0	881	63	4	False
P-0088316-T01-IM7	NTRK2	87283466	87641985	52700	141107600	141054900	0.86194529233394	3	1.0	GAIN	PASS	False	22	0.304228745346073	31	2.0	808	90	3	False
P-0088316-T01-IM7	NUF2	163236366	163325554	149400850	246776053	97375203	0.86194529233394	4	1.0	GAIN	PASS	False	5	0.665022327279572	32	3.0	881	39	9	False
P-0088316-T01-IM7	PARP1	226548392	226595780	149400850	246776053	97375203	0.86194529233394	4	1.0	GAIN	PASS	True	5	0.665022327279572	32	3.0	881	74	17	False
P-0088316-T01-IM7	PGBD5	230450228	230562117	149400850	246776053	97375203	0.86194529233394	4	1.0	GAIN	PASS	False	5	0.665022327279572	32	3.0	881	28	2	False
P-0088316-T01-IM7	RIT1	155867599	155881195	149400850	246776053	97375203	0.86194529233394	4	1.0	GAIN	PASS	False	5	0.665022327279572	32	3.0	881	14	4	False
P-0088316-T01-IM7	SDHC	161284047	161345130	149400850	246776053	97375203	0.86194529233394	4	1.0	GAIN	PASS	True	5	0.665022327279572	32	3.0	881	19	0	False
P-0088316-T01-IM7	SETDB1	150898739	150937220	149400850	246776053	97375203	0.86194529233394	4	1.0	GAIN	PASS	True	5	0.665022327279572	32	3.0	881	59	4	False
P-0088316-T01-IM7	SMYD3	245912644	246670614	149400850	246776053	97375203	0.86194529233394	4	1.0	GAIN	PASS	False	5	0.665022327279572	32	3.0	881	41	6	False
P-0088316-T01-IM7	SPRTN	231472850	231490769	149400850	246776053	97375203	0.86194529233394	4	1.0	GAIN	PASS	True	5	0.665022327279572	32	3.0	881	20	0	False
P-0088425-T01-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0088459-T02-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0088695-T01-IM7	MYCN	16080686	16087129	15046200	16420850	1374650	0.738395141952414	78	nan	AMP	PASS	False	8	4.77373200088964	11	nan	3	16	1	False
P-0088809-T01-IM7	HGF	81328324	81399754	70859315	83192792	12333477	0.723972650210936	7	2.0	AMP	suppress_segment_too_large	False	47	1.15632456046454	55	5.0	74	48	0	False
P-0088809-T01-IM7	POLD1	50887461	50921273	49256700	51805521	2548821	0.723972650210936	9	nan	INDETERMINATE	PASS	True	117	1.35168802762065	57	nan	117	50	8	False
P-0088809-T01-IM7	RRAS	50138549	50143458	49256700	51805521	2548821	0.723972650210936	9	nan	INDETERMINATE	PASS	False	117	1.35168802762065	57	nan	117	11	1	False
P-0088831-T01-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0088885-T01-IM7	H1-2																			
P-0088885-T01-IM7	H2BC5																			
P-0088885-T01-IM7	H3C10																			
P-0088885-T01-IM7	H3C11																			
P-0088885-T01-IM7	H3C12																			
P-0088885-T01-IM7	H3C1																			
P-0088885-T01-IM7	H3C2																			
P-0088885-T01-IM7	H3C3																			
P-0088885-T01-IM7	H3C4																			
P-0088885-T01-IM7	H3C6																			
P-0088885-T01-IM7	H3C7																			
P-0088885-T01-IM7	H3C8																			
P-0088901-T01-IM7	MYCN	16080686	16087129	15322300	16847050	1524750	0.3	49	nan	AMP	PASS	False	4	2.95946917267565	14	nan	4	17	0	False
P-0089104-T01-IM7	ABRAXAS1	84380670	84444501	84295751	84406250	110499	0.805028204755155	50	nan	AMP	PASS	True	10	4.40659519664382	38	nan	3	27	6	False
P-0089104-T01-IM7	CDK4	58141510	58149796	57674200	58187000	512800	0.805028204755155	16	nan	AMP	PASS	False	41	2.77880367013555	37	nan	28	15	0	False
P-0089104-T01-IM7	EIF4E	99792835	99851788	99396900	99823310	426410	0.805028204755155	54	nan	AMP	PASS	False	12	4.52066660776641	39	nan	2	23	4	True
P-0089104-T01-IM7	GLI1	57853918	57866045	57674200	58187000	512800	0.805028204755155	16	nan	AMP	PASS	False	41	2.77880367013555	37	nan	28	31	7	False
P-0089104-T01-IM7	LYN	56792372	56926727	56854172	59337600	2483428	0.805028204755155	54	nan	AMP	PASS	False	24	4.51705658963121	39	nan	10	32	9	False
P-0089144-T01-IM7	CDK4	58141510	58149796	58097862	58187023	89161	0.3	28	nan	AMP	PASS	False	19	2.23843025427859	10	nan	10	15	1	False
P-0089144-T01-IM7	MDM2	69201956	69244466	69021050	72148938	3127888	0.3	30	nan	AMP	PASS	False	21	2.33607075675367	11	nan	26	38	1	False
P-0089174-T01-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0089174-T02-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0089174-T03-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0089174-T05-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0089231-T01-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0089249-T01-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0089314-T03-IM7	MYCN																			
P-0089319-T02-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0089320-T03-IM7	HNF1A	121416346	121440315	114072250	133766425	19694175	0.684060500952508	4	1.0	CNLOH AFTER	PASS	True	20	0.531943969079047	20	3.0	152	30	5	False
P-0089320-T03-IM7	KMT5A	123868320	123893905	114072250	133766425	19694175	0.684060500952508	4	1.0	CNLOH AFTER	PASS	False	20	0.531943969079047	20	3.0	152	26	2	False
P-0089320-T03-IM7	MSI1	120779133	120806983	114072250	133766425	19694175	0.684060500952508	4	1.0	CNLOH AFTER	PASS	False	20	0.531943969079047	20	3.0	152	36	4	False
P-0089320-T03-IM7	POLE	133200339	133263951	114072250	133766425	19694175	0.684060500952508	4	1.0	CNLOH AFTER	PASS	True	20	0.531943969079047	20	3.0	152	109	8	False
P-0089320-T03-IM7	RAB35	120532899	120555306	114072250	133766425	19694175	0.684060500952508	4	1.0	CNLOH AFTER	PASS	False	20	0.531943969079047	20	3.0	152	19	0	False
P-0089320-T03-IM7	TBX3	115108059	115121969	114072250	133766425	19694175	0.684060500952508	4	1.0	CNLOH AFTER	PASS	True	20	0.531943969079047	20	3.0	152	29	0	False
P-0089387-T01-IM7	H3-5																			
P-0089387-T01-IM7	KRAS																			
P-0089387-T01-IM7	YES1																			
P-0089410-T01-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0089435-T02-IM7	No_genes_above_ECHO_amplification_threshold																			
